market,asin,title,keyword,卖家,store,remark,link,image_url,Discount Price,Commission,status
US,B0GDWDS9Z4,美国负面退货佣金,"Gold Sconces Wall Decor Set of 2, Modern Vintage Hardwired Wall Mounted Light Fixtures with Iron Frame & K9 Crystal",CP对接,ling chao,"One-star review, return, payment of 50 US dollars as commission after review",https://amzn.to/41Jhcz2,https://m.media-amazon.com/images/I/51+caRwcP+L._AC_SL1200_.jpg,0.00,50.00,active
US,B0FQPMQTK8,美国点烟器,cigarette lighter plug,美国点烟器, LIPOERA,Need Text Review,https://amzn.to/3N8CKBy,https://m.media-amazon.com/images/I/61rSJXcHuQL._AC_SL1280_.jpg,0.00,0.00,active
US,B0FB9JJ7BL,美国地毯贴,carpet tape,好时光团队, hongsengt,Need Text Review,https://amzn.to/4aW9RAq,https://m.media-amazon.com/images/I/71DgSQHeIRL._AC_SX569_.jpg,0.00,0.00,active
US,1933875188,美国沃尔玛面罩,Morfone LED Light Mask,美国沃尔玛泳池,Morfone Official,Need Text Review,https://www.walmart.com/ip/seort/19338751886,http://154.48.226.95:5001/image/20260324/077a06f6f79241b7a54b41aa9ce04135.png,0.00,0.00,active
US,B0FY738NGY,美国助听器图评,hearing aids,美国贴片,ZHISHENGXING-US,Need Image Review,https://amzn.to/4c3SPkA,https://m.media-amazon.com/images/I/61dBzD1qSfL._SL1500_.jpg,5.00,0.00,active
US,B0FYM8LBD4,美国桌号牌,table numbers for wedding reception,清风1,Our home x,"Need Text Review
Size: Clear Table Number 1-10",https://amzn.to/4beMovA,https://m.media-amazon.com/images/I/71Rz-Qif5oL._AC_SL1500_.jpg,0.00,0.00,active
US,B0D5MCBGFC,美国灌装机,cone loader,美国钞票预卷筒纸, Cyt1tone,Need Text Review,https://amzn.to/48J8vsP,https://m.media-amazon.com/images/I/71DKIoNg36L._AC_SL1500_.jpg,0.00,0.00,active
US,B0FYYMJ29X,美国腰托枕,smooth spine triple fusion back massager,之星涓涓团队,"Shenzhen Najiachun Co,. Ltd.",Need Text Review,https://amzn.to/4dgK9tj,https://m.media-amazon.com/images/I/81Ip4bU0wvL._AC_SL1500_.jpg,8.00,0.00,active
US,3414331950,美国homedepot壁灯,https://www.homedepot.com/p/341433195,加拿大吊扇,Dovanpaul,Need Text Review,https://www.homedepot.com/p/341433195,http://154.48.226.95:5001/image/20260326/de2e96037f4d4cea9efb299f6272ee5d.png,0.00,0.00,active
US,B0GJCSY9P7,美国卷发棒,overnight blowout rods,测评孙官团队,shenchaobaiqian,Need Text Review,https://amzn.to/4bFZh0Q,https://m.media-amazon.com/images/I/71EkBxIr87L._SL1500_.jpg,0.00,0.00,active
US,B0FMY85CGR,美国收纳盒图评,Ear Wax Removal kit Storage Case,美国耳垢清洁器,Yanacy,"Need Image Review
Color: Black",https://amzn.to/4794A7t,https://m.media-amazon.com/images/I/816a14WizDL._AC_SL1500_.jpg,0.00,0.00,active
US,B0G5WTD9ND,美国二维码桌牌,tap or scan sign,清风1,Lingy Store,Need Text Review,https://amzn.to/47pm9jQ,https://m.media-amazon.com/images/I/51XHsZZbG-L._AC_.jpg,0.00,0.00,active
US,1940015732,美国沃尔玛按摩器,Morfone Electric Cordless Hair Scalp Massager with Kneading 76 Massage Nodes,美国沃尔玛泳池,Morfone Official,Need Text Review,https://www.walmart.com/ip/seort/19400157323,http://154.48.226.95:5001/image/20260324/01a59233f8234724a45874bee53a2560.png,0.00,0.00,active
